type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,n_personas
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-CSI_DATA,STA,E0:8C:FE:5C:56:F1,-75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1037054059,0,110,0,0,1037.43,128,[110 96 6 0 0 0 0 0 0 0 0 0 -6 -19 -6 -18 -5 -21 -7 -21 -4 -20 -4 -20 -3 -19 -3 -20 -3 -18 -3 -19 -5 -20 -4 -20 -3 -20 -4 -18 -2 -18 -2 -18 -4 -19 -4 -17 -3 -18 -2 -16 -3 -17 -1 -18 -4 -13 -3 -15 -3 -16 -3 -15 0 0 -4 -15 -4 -15 -4 -14 -6 -14 -5 -12 -3 -13 -4 -11 -5 -13 -6 -11 -4 -10 -5 -12 -4 -10 -6 -8 -5 -10 -4 -10 -5 -10 -4 -10 -5 -8 -4 -7 -5 -8 -3 -7 -5 -6 -4 -6 -5 -7 -5 -6 -6 -5 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-80,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1037151365,0,110,0,0,1037.53,384,[110 96 6 0 0 0 0 0 0 0 0 0 21 -17 23 -15 20 -20 22 -18 21 -19 24 -14 22 -15 20 -15 27 -8 22 -12 23 -12 23 -14 24 -9 26 -12 21 -9 19 -7 19 -9 22 -13 19 -14 24 -9 24 -6 17 -10 19 -11 18 -9 21 -5 15 -8 0 0 18 -10 17 -11 17 -11 15 -12 15 -9 10 -8 12 -7 11 -10 10 -11 7 -11 12 -10 9 -8 10 -10 10 -11 7 -12 6 -11 8 -14 7 -13 9 -7 7 -10 5 -11 7 -6 5 -9 8 -11 2 -9 2 -11 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-75,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1037239596,0,110,0,0,1037.62,128,[110 96 6 0 0 0 0 0 0 0 0 0 18 -13 18 -14 20 -13 22 -14 18 -12 19 -13 23 -13 19 -10 20 -12 20 -10 23 -11 21 -10 21 -11 21 -11 18 -10 22 -9 22 -11 16 -8 26 -25 5 1 18 -9 11 7 15 -6 18 -8 18 -9 18 -7 0 0 16 -10 18 -7 16 -9 14 -8 13 -8 14 -9 14 -8 13 -7 12 -9 10 -9 11 -8 11 -6 11 -8 10 -8 10 -6 10 -7 10 -9 8 -8 9 -7 8 -8 7 -7 7 -7 7 -8 7 -9 5 -7 5 -5 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-80,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1037329253,0,110,0,0,1037.71,384,[110 96 6 0 0 0 0 0 0 0 0 0 22 7 23 11 25 12 23 11 23 12 24 12 22 12 20 13 24 12 24 13 24 13 20 15 22 13 19 10 22 14 22 13 22 12 21 15 20 13 18 12 20 11 20 13 20 9 16 10 18 11 20 10 0 0 19 8 19 9 16 9 17 9 17 6 18 8 17 6 15 6 16 7 15 6 15 1 13 1 15 5 11 1 11 4 13 3 11 1 15 0 13 3 10 -1 10 -2 10 -1 10 -1 10 -2 10 0 7 -3 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-80,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1037430531,0,110,0,0,1037.81,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 -24 -8 -23 -5 -26 -4 -28 -4 -23 -3 -29 -6 -26 -7 -25 -2 -24 -3 -27 -3 -29 0 -27 -2 -27 -2 -24 -3 -27 -3 -28 -3 -28 -2 -23 -3 -22 -5 -25 -3 -24 -1 -23 -2 -22 0 -23 -2 -24 -3 -25 0 0 -3 -20 -7 -19 -3 -19 -8 -20 -2 -20 -4 -18 -6 -19 -2 -19 -5 -16 -3 -16 -6 -17 -7 -16 -6 -15 -7 -15 -7 -15 -3 -15 -5 -16 -6 -12 -5 -14 -6 -14 -7 -17 -4 -11 -6 -8 -6 -11 -7 -11 -7 -11 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1037508731,0,110,0,0,1037.89,128,[110 96 6 0 0 0 0 0 0 0 0 0 56 -18 53 -12 59 -16 57 -11 57 -13 53 -8 60 -3 55 -9 57 -7 55 -6 61 -6 62 -4 60 -4 56 -6 59 -5 58 -8 52 -5 52 -11 52 -7 54 -10 44 -11 50 -8 49 -8 48 -12 48 -13 46 -11 0 0 45 -18 52 -7 52 -20 51 -18 41 -11 31 -15 35 -18 40 -8 36 -21 35 -15 34 -20 22 -21 33 -20 30 -17 34 -12 31 -25 34 -18 27 -9 30 -8 17 -14 23 -15 21 -17 22 -16 21 -17 18 -16 16 -12 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-81,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1037599427,0,110,0,0,1037.98,384,[110 96 6 0 0 0 0 0 0 0 0 0 -27 6 -24 2 -26 5 -26 1 -24 0 -23 1 -26 2 -24 2 -26 1 -25 -2 -26 -3 -29 -1 -28 0 -23 -2 -26 -1 -26 -3 -25 1 -22 -1 -23 -2 -23 -2 -19 1 -20 -1 -20 -1 -22 -1 -24 -2 -21 1 0 0 -21 -2 -18 -1 -20 0 -22 0 -19 3 -21 3 -19 -1 -16 3 -15 2 -16 2 -18 3 -17 2 -17 3 -15 1 -19 4 -14 7 -16 4 -16 2 -11 4 -11 6 -12 4 -11 4 -10 4 -10 2 -11 4 -12 2 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-80,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1037689937,0,110,0,0,1038.07,384,[110 96 6 0 0 0 0 0 0 0 0 0 -21 -17 -20 -18 -20 -21 -21 -21 -19 -20 -18 -19 -20 -18 -17 -21 -18 -22 -16 -21 -18 -23 -17 -24 -15 -24 -15 -23 -15 -24 -17 -25 -16 -22 -9 -18 -13 -20 -15 -19 -11 -21 -15 -17 -15 -17 -14 -19 -12 -16 -15 -18 0 0 -15 -16 -13 -17 -16 -13 -12 -16 -14 -15 -12 -14 -14 -14 -11 -13 -12 -11 -14 -10 -14 -10 -13 -11 -15 -8 -10 -10 -14 -11 -14 -10 -13 -11 -12 -9 -13 -8 -10 -10 -13 -6 -14 -5 -11 -5 -10 -5 -12 -3 -11 -3 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-80,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1037788290,0,110,0,0,1038.17,384,[110 96 6 0 0 0 0 0 0 0 0 0 25 -4 24 -3 27 -1 25 -1 28 -1 27 0 25 0 26 2 23 1 25 1 30 2 25 2 27 5 27 2 23 3 26 3 21 4 26 1 22 -2 25 1 25 3 25 1 19 4 20 1 23 -1 21 -1 0 0 21 -2 21 2 19 -2 19 -2 22 -2 18 -2 15 -2 18 -3 15 -4 19 -5 15 -2 15 -5 16 -2 12 -6 12 -6 15 -4 14 -4 14 -6 13 -6 11 -8 11 -6 11 -5 10 -6 9 -6 10 -5 8 -6 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-80,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1037864190,0,110,0,0,1038.24,384,[110 96 6 0 0 0 0 0 0 0 0 0 -8 -26 -10 -25 -7 -26 -9 -24 -8 -28 -7 -28 -5 -25 -6 -27 -6 -24 -2 -26 -4 -25 -5 -26 -3 -24 0 -26 -2 -25 0 -27 -4 -26 -5 -23 -6 -23 1 -23 1 -23 -4 -21 1 -22 -3 -20 -4 -21 -2 -22 0 0 -1 -20 -2 -22 -1 -20 -3 -16 0 -18 -3 -22 -5 -21 -2 -15 -6 -18 -8 -19 -3 -17 -7 -16 -2 -17 -4 -13 -5 -14 -6 -17 -7 -16 -9 -13 -3 -10 -5 -12 -6 -11 -3 -9 -6 -12 -7 -11 -7 -9 -5 -13 0 0 0 0 0 0 0 0 0 0 ],3
