type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,n_personas
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-71,11,0,0,0,0,0,0,0,0,0,-98,0,6,1,2017174387,0,110,0,0,2017.55,128,[110 96 6 0 0 0 0 0 0 0 0 0 -14 -18 -12 -17 -13 -19 -14 -20 -14 -19 -11 -19 -11 -20 -10 -19 -12 -20 -11 -18 -12 -21 -11 -21 -10 -21 -11 -21 -9 -19 -10 -20 -10 -18 -11 -17 -9 -18 -9 -19 -10 -18 -10 -18 -10 -16 -10 -18 -10 -19 -9 -19 0 0 -10 -17 -10 -16 -11 -18 -12 -17 -10 -16 -10 -16 -10 -16 -9 -15 -12 -14 -10 -14 -10 -15 -11 -13 -11 -12 -10 -13 -11 -14 -11 -14 -11 -13 -10 -11 -10 -12 -11 -11 -10 -11 -10 -11 -10 -11 -11 -10 -11 -9 -10 -9 0 0 0 0 0 0 0 0 0 0 ],0
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-76,11,1,1,1,1,1,0,0,0,0,-98,0,6,1,2017251249,0,110,0,0,2017.63,384,[110 96 6 0 0 0 0 0 0 0 0 0 -24 -8 -24 -10 -25 -9 -25 -10 -23 -13 -23 -14 -24 -13 -24 -15 -22 -15 -21 -12 -23 -14 -23 -14 -21 -14 -22 -13 -21 -17 -20 -16 -24 -14 -21 -11 -19 -13 -18 -15 -20 -15 -19 -13 -17 -13 -21 -14 -20 -13 -17 -12 0 0 -19 -12 -17 -10 -23 -14 -21 -11 -18 -12 -17 -11 -16 -12 -19 -9 -15 -9 -20 -6 -20 -9 -17 -5 -16 -7 -17 -6 -16 -6 -18 -7 -17 -4 -18 -6 -16 -5 -15 -5 -16 -4 -16 -3 -15 -3 -18 -2 -16 -3 -15 -2 0 0 0 0 0 0 0 0 0 0 ],0
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-76,11,1,1,1,1,1,0,0,0,0,-98,0,6,1,2017350182,0,110,0,0,2017.73,384,[110 96 6 0 0 0 0 0 0 0 0 0 -24 5 -24 4 -26 4 -27 4 -26 4 -26 2 -26 1 -24 1 -26 0 -24 2 -29 2 -26 0 -27 -1 -26 -2 -24 -2 -26 -1 -26 -3 -22 0 -23 0 -23 -1 -24 -4 -24 -1 -23 2 -26 0 -24 -1 -22 -1 0 0 -19 1 -22 3 -22 2 -24 2 -20 2 -23 3 -19 0 -19 0 -19 1 -20 3 -21 5 -20 5 -19 3 -15 4 -17 4 -19 5 -18 3 -19 6 -17 5 -15 6 -17 4 -16 5 -15 6 -15 6 -14 6 -13 6 0 0 0 0 0 0 0 0 0 0 ],0
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-77,11,1,1,1,1,1,0,0,0,0,-98,0,6,1,2017428062,0,110,0,0,2017.81,384,[110 96 6 0 0 0 0 0 0 0 0 0 -13 18 -12 17 -14 17 -14 18 -15 17 -16 16 -15 16 -17 15 -15 15 -17 18 -18 13 -15 15 -14 17 -16 17 -16 14 -11 15 -15 17 -12 18 -7 12 -15 19 -8 16 -17 23 -10 13 -11 17 -18 11 -12 15 0 0 -9 14 -11 10 -11 19 -10 13 -8 17 -12 19 -9 16 -15 13 -8 12 -9 14 -4 16 -8 13 -7 13 -9 15 -8 14 -6 16 -8 12 -5 14 -5 13 -5 15 -6 13 -5 14 -4 13 -5 14 -5 12 -3 11 0 0 0 0 0 0 0 0 0 0 ],0
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-76,11,1,1,1,1,1,0,0,0,0,-98,0,6,1,2017515491,0,110,0,0,2017.89,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 22 8 19 6 22 7 22 7 21 6 20 5 23 4 21 4 22 4 22 3 22 3 23 2 23 1 24 1 20 0 21 2 23 1 22 4 21 0 22 0 22 2 17 3 19 -2 19 -3 18 2 21 0 0 -1 20 -2 20 -1 18 3 17 2 20 4 15 2 17 6 16 1 19 3 21 5 17 3 16 5 12 4 14 2 15 5 15 3 16 4 14 4 16 5 13 5 12 5 13 5 14 5 13 3 11 4 11 0 0 0 0 0 0 0 0 0 0 ],0
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-76,11,1,1,1,1,1,0,0,0,0,-98,0,6,1,2017608710,0,110,0,0,2017.99,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 22 1 21 0 22 0 25 -2 23 -3 22 -2 21 -3 24 -4 21 -5 23 -4 23 -5 23 -5 25 -4 21 -5 18 -6 22 -4 23 -6 19 -5 20 -4 19 -7 19 -6 19 -4 18 -11 19 -4 21 -4 20 0 0 -6 20 -3 17 -4 21 -2 16 -4 14 3 20 -4 16 -2 16 -2 21 3 15 -4 17 0 14 1 18 -1 15 -1 14 -1 13 2 15 1 16 0 17 1 13 -1 15 0 13 1 13 -1 12 2 14 3 14 0 0 0 0 0 0 0 0 0 0 ],0
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-71,11,0,0,0,0,0,0,0,0,0,-98,0,6,1,2017696655,0,110,0,0,2018.07,128,[110 96 6 0 0 0 0 0 0 0 0 0 13 21 13 17 11 20 17 22 7 27 12 17 1 18 17 16 15 15 4 25 14 24 12 25 11 23 10 21 10 22 13 21 8 24 6 17 8 17 7 19 7 17 9 19 10 18 9 21 10 17 8 19 0 0 11 19 13 19 12 18 11 15 10 15 11 15 10 16 10 14 13 14 11 15 11 15 11 12 12 13 10 12 11 11 12 12 12 13 11 10 11 11 11 10 12 9 11 9 10 8 12 9 10 6 11 7 0 0 0 0 0 0 0 0 0 0 ],0
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-76,11,1,1,1,1,1,0,0,0,0,-98,0,6,1,2017795422,0,110,0,0,2018.17,384,[110 96 6 0 0 0 0 0 0 0 0 0 -25 2 -26 3 -24 2 -24 0 -26 1 -26 -1 -26 -2 -25 -1 -25 -2 -27 -2 -29 -1 -27 -6 -28 -4 -25 -4 -24 -2 -26 -3 -24 -2 -24 -2 -24 -4 -25 -3 -23 -5 -22 -3 -24 -4 -24 -4 -24 -5 -20 -3 0 0 -23 -3 -22 -1 -22 -3 -21 0 -19 -3 -21 -4 -21 -3 -20 -1 -19 0 -20 -2 -18 1 -20 1 -18 -1 -20 2 -18 0 -17 2 -19 1 -18 1 -18 2 -17 4 -16 3 -16 2 -18 2 -17 2 -14 2 -14 1 0 0 0 0 0 0 0 0 0 0 ],0
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-76,11,1,1,1,1,1,0,0,0,0,-98,0,6,1,2017874449,0,110,0,0,2018.25,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 22 2 20 1 22 3 21 -1 22 1 22 0 25 0 22 -1 21 -1 23 -1 23 0 24 -2 24 -4 23 -3 19 -2 24 -3 20 -1 22 -2 15 -4 21 -2 22 1 23 -2 21 -3 23 -5 22 1 21 0 0 3 19 2 20 -1 19 1 20 5 13 -1 18 2 18 2 21 3 17 2 17 1 13 5 16 4 14 6 16 6 15 4 15 3 16 5 12 4 16 4 13 5 13 5 13 4 13 5 15 5 12 4 12 0 0 0 0 0 0 0 0 0 0 ],0
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-76,11,1,1,1,1,1,0,0,0,0,-98,0,6,1,2017976562,0,110,0,0,2018.35,384,[110 96 6 0 0 0 0 0 0 0 0 0 -27 4 -25 7 -25 4 -26 3 -24 3 -26 -1 -28 1 -26 2 -26 0 -26 -1 -27 -3 -28 -2 -26 -1 -26 -2 -26 -2 -26 -1 -25 -1 -22 0 -24 -2 -24 -3 -25 -4 -25 -2 -23 -1 -24 -2 -23 -2 -24 -1 0 0 -22 1 -23 1 -23 -1 -21 0 -18 0 -20 2 -22 0 -18 2 -21 3 -19 4 -21 3 -17 3 -16 3 -18 5 -17 5 -19 5 -18 4 -17 5 -17 5 -14 5 -15 4 -16 4 -16 5 -16 5 -14 5 -16 5 0 0 0 0 0 0 0 0 0 0 ],0
