type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,n_personas
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,75,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,1149.26,11,1148878945,0,110,0,0,114 0 0 22 -1 21 0 22 0 22 2 22 1 20 3 23 3 21 2 21 2 19 3 25 7 20 6 20 7 19 4 22 7 20 7 19 4 19 5 18 4 17 6 19 6 18 6 16 1 15 8 17 2 15 2 0 0 16 8 20 1 17 7 12 5 11 2 14 5 11 2 14 4 15 1 13 1 13 1 9 1 14 5 12 4 11 -3 13 3 13 3 9 2 10 3 8 1 11 0 8 0 9 1 10 0 9 -1 8 -1 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-74,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1148880752,0,110,0,0,1149.28,128,[110 96 6 0 0 0 0 0 0 0 0 0 9 -48 17 -47 12 -51 14 -49 15 -52 14 -50 14 -56 17 -50 18 -50 15 -45 20 -53 17 -51 25 -39 14 -52 21 -42 18 -52 14 -48 14 -50 19 -43 17 -41 12 -38 18 -44 9 -46 8 -41 9 -47 17 -44 0 0 6 -35 18 -48 3 -37 -3 -39 -5 -41 6 -34 -1 -43 -1 -36 7 -34 15 -14 -4 -50 1 -43 0 -21 -5 -24 3 -44 -1 -27 -1 -30 -8 -32 -9 -29 -9 -29 -2 -28 -8 -26 -2 -29 -7 -28 -4 -23 -6 -21 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1149054684,0,110,0,0,1149.43,128,[110 96 6 0 0 0 0 0 0 0 0 0 -56 -10 -54 -16 -57 -20 -59 -22 -52 -21 -53 -22 -60 -24 -47 -24 -57 -23 -54 -25 -60 -27 -48 -20 -52 -28 -58 -19 -50 -18 -68 -18 -48 -27 -54 -11 -50 -15 -48 -15 -51 -16 -47 -20 -39 -13 -43 -20 -46 -14 -50 -10 0 0 -43 -3 -54 -20 -42 -11 -53 -14 -40 -9 -41 -10 -38 2 -31 -6 -39 -2 -41 -10 -28 7 -39 -1 -39 -7 -22 6 -39 1 -32 3 -38 7 -33 -2 -37 0 -20 2 -27 9 -18 4 -26 4 -25 2 -22 4 -19 5 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-75,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1149057846,0,110,0,0,1149.47,128,[110 96 6 0 0 0 0 0 0 0 0 0 -6 -13 -6 -13 -7 -15 -8 -15 -7 -15 -3 -13 -5 -14 -8 -14 -5 -13 -6 -13 -4 -12 -8 -14 -5 -13 -6 -13 -8 -12 -13 -10 -11 -14 -6 -10 -10 -16 -5 -15 -7 -9 -16 -10 -9 -15 -7 -9 -6 -5 -6 -10 0 0 -9 -10 -11 -12 -6 -11 -8 -5 -3 -3 -12 -10 -6 -11 -5 -5 -3 -12 -5 -13 -10 -11 -10 -4 -11 -6 -12 -6 -8 -6 -7 -2 -8 -3 -8 -4 -7 -5 -5 -3 -7 -5 -5 -2 -6 -4 -6 -4 -5 4 -8 0 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1149222510,0,110,0,0,1149.6,128,[110 96 6 0 0 0 0 0 0 0 0 0 38 38 36 45 41 48 39 45 37 46 32 42 36 46 33 43 32 44 33 47 34 52 37 48 31 50 34 43 31 39 36 42 34 44 33 37 31 34 27 41 32 41 31 37 31 37 28 34 40 38 29 29 0 0 41 29 35 48 29 26 24 34 27 33 34 33 36 28 27 26 31 27 32 23 34 20 27 20 29 16 24 18 34 10 35 18 33 12 28 14 31 11 29 16 27 14 23 13 28 10 28 11 26 6 24 10 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-76,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1149348097,0,110,0,0,1149.73,128,[110 96 6 0 0 0 0 0 0 0 0 0 7 -20 7 -21 9 -23 10 -24 9 -22 10 -22 11 -21 11 -22 10 -21 11 -19 12 -23 15 -21 12 -21 13 -21 10 -20 11 -20 10 -22 10 -19 13 -18 14 -16 15 -17 13 -19 11 -16 14 -23 11 -21 12 -17 0 0 11 -19 14 -19 10 -15 8 -20 7 -16 15 -14 13 -18 8 -17 6 -20 15 -18 9 -17 3 -13 7 -15 7 -19 7 -16 7 -14 9 -14 9 -15 9 -15 6 -13 7 -12 7 -15 6 -10 6 -15 3 -13 4 -12 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-74,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1149489652,0,110,0,0,1149.87,128,[110 96 6 0 0 0 0 0 0 0 0 0 -10 -24 -8 -24 -10 -25 -11 -28 -8 -26 -7 -26 -7 -26 -6 -26 -7 -25 -8 -27 -5 -30 -5 -26 -5 -29 -8 -28 -4 -25 -8 -27 -4 -26 -5 -25 -3 -24 -6 -22 -4 -23 -5 -24 -5 -21 -6 -23 -5 -23 -5 -24 0 0 -8 -22 -7 -23 -8 -21 -10 -21 -9 -18 -7 -19 -7 -18 -8 -18 -9 -16 -8 -18 -8 -19 -8 -15 -9 -15 -6 -17 -9 -16 -7 -17 -10 -15 -8 -14 -10 -13 -8 -13 -8 -13 -8 -12 -9 -11 -9 -13 -8 -11 -9 -11 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-74,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1149492021,0,110,0,0,1149.9,128,[110 96 6 0 0 0 0 0 0 0 0 0 13 14 13 12 16 13 14 15 12 13 11 15 12 14 11 14 11 12 9 14 12 17 14 15 9 17 11 16 10 15 12 14 10 15 9 14 4 16 7 15 7 14 8 14 6 12 7 16 6 15 6 11 0 0 5 13 10 12 8 14 2 11 5 11 6 10 9 9 4 10 7 11 5 12 5 12 6 9 8 9 6 8 5 10 7 10 7 10 5 8 7 9 6 9 6 8 5 7 6 7 6 6 6 6 4 7 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-79,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1149557565,0,110,0,0,1149.94,384,[110 96 6 0 0 0 0 0 0 0 0 0 -37 -23 -36 -26 -36 -23 -36 -33 -30 -25 -33 -27 -33 -26 -30 -28 -31 -30 -30 -28 -32 -29 -33 -28 -34 -25 -30 -32 -32 -28 -29 -34 -30 -30 -20 -30 -29 -31 -28 -26 -22 -31 -22 -31 -16 -27 -26 -25 -28 -17 -31 -26 0 0 -28 -25 -22 -24 -22 -22 -30 -23 -31 -24 -25 -15 -20 -21 -13 -22 -23 -20 -26 -18 -31 -5 -25 -13 -23 -15 -23 -18 -21 -11 -21 -11 -21 -9 -19 -8 -23 -10 -20 -7 -18 -9 -20 -11 -17 -4 -21 -7 -19 -2 -16 -2 0 0 0 0 0 0 0 0 0 0 ],3
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-75,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1149692006,0,110,0,0,1150.07,128,[110 96 6 0 0 0 0 0 0 0 0 0 -42 40 -49 39 -50 45 -55 40 -53 37 -50 32 -59 39 -50 33 -56 35 -49 37 -57 36 -57 39 -58 42 -53 37 -48 40 -54 35 -45 35 -42 31 -46 39 -44 36 -52 37 -49 35 -33 35 -23 38 -53 45 -44 35 0 0 -40 38 -39 28 -41 44 -26 29 -16 19 -21 24 -19 35 -19 28 -28 26 -26 16 -11 42 -13 38 -21 26 -7 44 -33 35 -22 37 -13 42 -20 33 -20 31 -10 25 -9 34 -10 34 -11 23 -8 32 -9 28 -9 27 0 0 0 0 0 0 0 0 0 0 ],3
