type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,n_personas
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-81,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,297077909,0,110,0,0,297.456,384,[110 96 6 0 0 0 0 0 0 0 0 0 26 -3 23 -2 27 -1 24 -1 26 1 27 2 27 0 22 2 24 3 26 4 26 4 25 2 26 3 23 6 23 5 23 2 20 3 20 3 21 4 18 5 19 2 16 5 17 4 19 4 18 4 18 2 0 0 17 2 15 1 17 2 18 -1 17 4 17 0 17 1 14 -1 12 -4 12 -2 13 -2 14 -1 12 -2 11 0 10 -3 13 -5 12 -5 11 -5 12 -6 8 -8 9 -5 6 -4 7 -5 5 -9 7 -7 6 -8 0 0 0 0 0 0 0 0 0 0 ],6
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-80,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,297177194,0,110,0,0,297.555,384,[110 96 6 0 0 0 0 0 0 0 0 0 -19 -19 -17 -20 -17 -20 -15 -21 -15 -20 -15 -21 -14 -21 -12 -21 -13 -25 -10 -21 -9 -23 -12 -21 -10 -21 -11 -21 -11 -20 -13 -23 -12 -19 -10 -20 -8 -19 -9 -20 -8 -19 -10 -19 -8 -19 -9 -19 -6 -17 -10 -16 0 0 -8 -15 -10 -16 -8 -15 -10 -13 -9 -11 -9 -10 -10 -13 -9 -12 -10 -9 -9 -7 -8 -9 -10 -9 -9 -7 -10 -7 -10 -6 -10 -5 -9 -7 -11 -4 -12 -5 -12 -1 -9 -3 -11 -2 -11 -3 -10 -3 -8 -1 -10 -1 0 0 0 0 0 0 0 0 0 0 ],6
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-79,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,297254974,0,110,0,0,297.632,384,[110 96 6 0 0 0 0 0 0 0 0 0 24 -14 28 -12 27 -11 28 -11 28 -9 27 -10 28 -6 27 -9 26 -9 27 -7 29 -8 27 -6 28 -7 27 -7 26 -7 27 -5 27 -7 23 -2 24 -12 24 -9 22 -3 23 -3 17 -7 16 -9 24 -8 18 -9 0 0 17 -9 17 -8 21 -5 15 -10 16 -11 16 -10 15 -7 12 -8 13 -10 8 -13 13 -12 8 -13 8 -12 10 -13 10 -13 9 -13 8 -12 8 -13 8 -14 4 -11 5 -13 2 -11 2 -13 3 -12 2 -12 4 -13 0 0 0 0 0 0 0 0 0 0 ],6
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-81,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,297345011,0,110,0,0,297.722,384,[110 96 6 0 0 0 0 0 0 0 0 0 19 9 18 13 18 12 20 16 19 15 21 16 18 17 19 13 18 14 20 14 18 13 18 17 18 13 20 16 17 14 15 15 18 14 17 12 15 12 10 9 21 11 14 10 19 10 14 5 15 11 14 12 0 0 10 10 19 9 14 11 16 12 7 9 11 12 10 3 15 3 5 2 8 -6 13 1 9 7 17 -2 11 3 10 -2 12 -2 11 2 11 -1 10 -5 9 -2 10 -3 7 -5 8 -4 8 -4 5 -4 6 -4 0 0 0 0 0 0 0 0 0 0 ],6
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-81,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,297435737,0,110,0,0,297.813,384,[110 96 6 0 0 0 0 0 0 0 0 0 -22 -4 -23 -4 -26 -7 -26 -9 -28 -9 -26 -9 -24 -8 -25 -11 -27 -12 -24 -11 -26 -11 -22 -10 -22 -13 -20 -13 -22 -11 -24 -13 -22 -10 -18 -12 -18 -13 -19 -10 -16 -11 -17 -12 -18 -10 -18 -12 -18 -10 -17 -10 0 0 -14 -11 -18 -8 -15 -9 -17 -8 -17 -6 -16 -9 -17 -5 -16 -6 -14 -6 -14 -5 -16 -3 -12 -5 -13 -2 -16 -3 -15 1 -15 -1 -12 0 -16 1 -14 0 -14 0 -13 3 -12 -2 -11 0 -12 3 -11 3 -11 3 0 0 0 0 0 0 0 0 0 0 ],6
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-80,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,297528243,0,110,0,0,297.906,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 -21 -4 -26 -5 -24 -5 -23 -3 -24 -7 -27 -5 -24 -1 -22 -3 -25 -3 -19 0 -25 0 -21 0 -25 2 -21 -2 -21 -3 -21 -2 -23 1 -20 4 -23 3 -21 2 -20 0 -19 -2 -19 1 -18 -2 -16 -3 -18 0 0 -3 -18 1 -19 0 -18 -4 -16 -2 -16 0 -14 -6 -14 -3 -10 -3 -13 -3 -11 -3 -11 -6 -11 -6 -13 -5 -14 -6 -11 -7 -13 -3 -13 -4 -9 -4 -10 -8 -8 -10 -7 -3 -6 -5 -6 -8 -8 -8 -4 -9 -5 0 0 0 0 0 0 0 0 0 0 ],6
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-81,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,297623772,0,110,0,0,298.001,384,[110 96 6 0 0 0 0 0 0 0 0 0 12 -18 13 -20 13 -19 14 -19 14 -18 13 -16 14 -15 14 -16 14 -13 15 -12 18 -16 16 -15 15 -15 14 -13 14 -13 16 -13 15 -12 17 -11 15 -9 17 -13 13 -9 12 -12 8 -10 15 -10 14 -11 11 -10 0 0 12 -8 9 -9 8 -11 6 -12 9 -8 10 -8 7 -8 7 -7 9 -9 4 -11 4 -11 5 -11 4 -8 4 -8 3 -9 4 -8 2 -7 2 -9 2 -7 4 -6 3 -5 -2 -6 0 -8 -1 -7 -1 -6 -1 -4 0 0 0 0 0 0 0 0 0 0 ],6
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-81,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,297701552,0,110,0,0,298.079,384,[110 96 6 0 0 0 0 0 0 0 0 0 22 2 24 0 23 7 23 6 24 6 23 6 25 3 22 6 23 6 23 5 20 8 24 8 20 11 20 7 21 6 20 6 18 4 19 6 22 5 20 5 19 5 18 2 18 9 18 7 16 8 18 4 0 0 12 4 20 6 16 4 13 3 15 -2 18 3 16 4 14 -3 16 -1 15 2 14 -3 14 -2 12 -2 11 -2 11 0 14 -2 14 -2 12 -4 11 -2 10 -1 7 -1 8 -5 7 -3 8 -2 7 -2 7 -4 0 0 0 0 0 0 0 0 0 0 ],6
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-79,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,297795966,0,110,0,0,298.174,128,[110 96 6 0 0 0 0 0 0 0 0 0 14 1 14 1 15 1 15 2 14 1 14 2 14 2 12 3 13 3 13 2 13 2 13 4 13 3 12 3 11 2 12 3 11 3 11 1 12 0 11 2 9 1 10 1 10 1 10 -1 9 2 9 1 0 0 10 0 7 -1 8 0 9 -2 7 -2 8 0 7 -2 7 -1 6 -2 6 0 6 -3 5 -3 6 -3 5 -1 5 -3 6 -3 4 -3 4 -1 3 -4 1 -5 -1 -2 3 -5 5 -5 4 -3 -2 -5 5 1 0 0 0 0 0 0 0 0 0 0 ],6
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-81,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,297974478,0,110,0,0,298.352,384,[110 96 6 0 0 0 0 0 0 0 0 0 -27 -6 -25 -8 -25 -12 -22 -10 -26 -11 -23 -11 -24 -13 -21 -9 -24 -12 -25 -11 -24 -15 -25 -21 -27 -15 -22 -11 -20 -12 -28 -13 -25 -11 -22 -18 -20 -16 -22 -12 -24 -12 -23 -9 -15 -12 -20 -15 -16 -11 -18 -9 0 0 -20 -10 -19 -13 -20 -7 -20 -7 -20 -7 -20 -7 -20 -7 -13 -6 -17 -8 -20 -7 -15 -2 -13 -4 -15 -2 -17 -4 -14 -3 -19 -2 -18 -3 -15 0 -14 0 -18 -1 -13 -6 -14 -2 -14 -2 -10 1 -13 -1 -13 0 0 0 0 0 0 0 0 0 0 0 ],6
