type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA,n_personas
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-79,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1276364788,0,110,0,0,1276.74,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 22 5 26 3 24 3 24 2 25 2 26 0 26 2 24 0 26 -1 25 1 26 -4 28 0 23 -2 25 2 22 0 25 0 22 -4 24 -4 23 3 25 -2 24 -1 22 0 22 1 21 0 22 1 22 0 0 0 20 3 18 -5 22 -2 19 0 21 2 19 0 19 2 18 2 15 4 18 2 19 4 17 5 17 5 15 4 16 3 18 4 11 5 12 4 13 3 15 6 14 5 14 4 10 8 12 4 11 6 10 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-74,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1276463058,0,110,0,0,1276.84,128,[110 96 6 0 0 0 0 0 0 0 0 0 -29 -6 -27 -7 -33 -9 -29 -8 -28 -7 -27 -7 -29 -9 -28 -11 -28 -11 -26 -9 -28 -12 -30 -12 -27 -12 -27 -11 -25 -10 -28 -12 -26 -12 -24 -10 -25 -9 -24 -9 -23 -10 -22 -10 -22 -9 -23 -8 -24 -9 -23 -8 0 0 -23 -6 -23 -7 -23 -8 -23 -6 -21 -5 -22 -6 -21 -6 -20 -5 -19 -4 -17 -5 -20 -4 -18 -3 -19 -3 -18 -4 -19 -4 -17 -2 -19 -2 -18 -2 -16 -5 -15 -3 -16 -3 -14 -1 -14 -2 -15 -1 -14 -1 -12 0 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-79,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1276538720,0,110,0,0,1276.92,384,[110 96 6 0 0 0 0 0 0 0 0 0 23 -10 22 -11 24 -7 25 -8 27 -4 23 -5 26 -7 24 -7 27 -6 27 -5 28 -4 25 -2 26 -5 25 -5 23 -3 28 -1 23 -3 23 0 23 -1 25 -5 22 -3 22 -2 24 -3 22 -1 27 -4 22 -4 0 0 17 -3 18 -5 18 1 21 -8 19 -4 17 -6 19 -6 16 -6 17 -7 16 -8 15 -8 16 -6 15 -9 14 -9 12 -9 14 -8 14 -8 13 -8 13 -7 9 -11 12 -9 11 -9 10 -8 9 -7 11 -9 9 -4 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-79,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1276638118,0,110,0,0,1277.02,384,[110 96 6 0 0 0 0 0 0 0 0 0 -25 6 -23 3 -28 3 -27 5 -24 3 -25 2 -26 1 -24 0 -26 0 -28 0 -28 -1 -28 0 -27 -2 -25 0 -24 1 -25 -2 -24 0 -26 -1 -25 -3 -26 -3 -24 -2 -24 -3 -22 0 -23 2 -21 -5 -20 0 0 0 -19 -1 -23 -1 -24 0 -19 3 -16 1 -20 5 -23 -1 -19 3 -21 0 -21 3 -18 6 -18 5 -15 3 -16 3 -16 3 -16 4 -14 2 -16 5 -13 7 -14 6 -15 6 -11 4 -13 4 -13 6 -11 3 -10 4 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-75,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1276727832,0,110,0,0,1277.11,128,[110 96 6 0 0 0 0 0 0 0 0 0 60 -14 58 -10 67 -12 65 -11 66 -12 64 -8 71 -8 63 -6 68 -5 66 -4 72 -5 66 -6 73 -10 69 -7 61 -4 70 -4 65 -2 58 -11 57 -12 61 -4 56 -7 63 -16 55 -9 59 -11 72 -17 61 -6 0 0 61 -16 58 -14 50 -13 52 -20 39 -21 55 -11 47 -20 42 -26 47 -13 46 -15 54 -30 39 -13 42 -20 46 -19 40 -20 40 -19 39 -19 36 -18 31 -24 32 -16 32 -16 32 -18 29 -19 28 -20 21 -17 25 -20 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-73,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1276825963,0,110,0,0,1277.2,128,[110 96 6 0 0 0 0 0 0 0 0 0 -18 8 -31 3 -26 11 -30 2 -26 13 -30 3 -34 6 -28 7 -20 -6 -32 4 -24 1 -31 2 -26 -8 -39 0 -24 4 -20 1 -19 0 -20 0 -22 2 -23 -3 -24 -2 -23 -2 -23 -2 -22 -2 -24 3 -24 -5 0 0 -18 -4 -21 -7 -21 -2 -18 0 -19 5 -24 1 -15 2 -17 1 -20 -5 -26 -16 -17 -3 -17 1 -18 1 -14 -1 -17 -5 -18 0 -16 -2 -15 2 -14 2 -14 0 -13 0 -12 0 -12 2 -12 2 -11 1 -12 3 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-79,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1276902425,0,110,0,0,1277.28,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 -6 19 -5 23 -7 23 -6 23 -6 22 -5 21 -3 23 -6 23 -3 24 -3 24 -2 24 -3 22 -2 22 -4 22 -1 24 -2 23 -2 22 -3 20 -1 22 -3 21 -3 21 -3 23 -3 18 0 21 0 21 -4 0 0 19 -5 19 -5 18 -3 17 -7 18 -5 18 -2 16 -2 15 -4 14 -3 16 -6 15 -6 13 -7 13 -7 14 -6 13 -8 12 -8 13 -6 12 -7 11 -6 11 -7 11 -6 9 -4 8 -8 10 -7 8 -5 6 -7 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-74,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1276995782,0,110,0,0,1277.37,128,[110 96 6 0 0 0 0 0 0 0 0 0 -4 -25 -4 -25 -5 -24 -4 -26 -5 -25 -3 -25 -4 -26 -1 -25 -3 -27 0 -25 -1 -27 -2 -26 0 -26 -3 -26 -1 -24 0 -26 1 -26 -2 -23 -1 -22 -2 -23 -1 -23 -1 -24 -1 -21 -1 -23 -1 -23 -2 -22 0 0 -2 -22 -1 -22 -2 -22 -3 -21 -2 -18 -2 -20 -1 -18 -1 -19 -3 -19 -3 -18 -4 -18 -4 -14 -3 -15 1 -17 -9 -21 6 -18 0 -14 0 -14 -3 -14 -5 -14 -3 -13 -4 -14 -3 -13 -4 -12 -4 -11 -3 -11 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-79,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1277092376,0,110,0,0,1277.47,384,[110 96 6 0 0 0 0 0 0 0 0 0 22 4 22 3 25 -1 25 3 24 4 25 8 25 4 26 4 23 5 23 5 23 7 25 10 22 11 24 8 22 5 22 10 23 9 24 7 20 7 23 6 22 7 21 7 19 5 22 7 16 5 20 7 0 0 22 8 22 8 20 5 17 4 18 4 20 4 17 2 16 2 18 3 17 5 16 4 14 4 14 2 16 2 16 5 14 2 13 3 15 -1 14 -2 12 -1 12 1 13 0 12 0 14 0 12 -1 12 -2 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-74,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1277170739,0,110,0,0,1277.55,128,[110 96 6 0 0 0 0 0 0 0 0 0 26 -6 22 -3 26 -3 27 1 22 -2 24 -2 26 2 20 0 22 3 22 1 27 2 25 4 24 0 26 -2 23 -1 28 1 21 1 20 -3 21 0 21 0 21 0 21 1 19 -1 23 -1 24 -1 21 -2 0 0 21 -2 21 -2 21 -3 20 -6 18 -5 17 -4 17 -3 15 -5 18 -6 17 -5 17 -5 14 -8 15 -7 14 -7 14 -6 16 -7 13 -7 13 -5 13 -7 12 -6 11 -6 11 -7 10 -6 11 -6 10 -6 9 -7 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-79,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1277271753,0,110,0,0,1277.65,384,[110 96 6 0 0 0 0 0 0 0 0 0 25 -5 25 -3 26 -1 23 -2 25 -2 24 -1 23 -3 26 -1 26 -1 25 -1 25 3 27 2 24 3 25 3 21 2 24 3 24 2 24 3 22 0 23 0 23 3 24 -2 21 2 22 1 23 2 22 0 0 0 22 1 22 2 21 1 19 -1 18 0 21 0 20 -2 18 -3 18 -1 17 -6 16 -2 16 -4 18 -2 16 -2 16 -3 15 -4 15 -3 15 -6 14 -5 12 -6 12 -5 13 -7 11 -4 11 -6 13 -10 9 1 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-79,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1277346885,0,110,0,0,1277.72,384,[110 96 6 0 0 0 0 0 0 0 0 0 19 -13 19 -15 22 -15 24 -11 24 -13 26 -10 25 -14 26 -12 24 -13 24 -10 25 -11 22 -10 25 -9 27 -10 23 -10 28 -11 25 -11 23 -7 24 -7 26 -8 24 -8 22 -9 20 -10 23 -9 21 -6 22 -7 0 0 18 -8 19 -11 25 -8 20 -9 16 -12 18 -8 18 -11 17 -8 16 -12 14 -10 15 -12 12 -11 14 -9 16 -13 16 -11 13 -11 14 -12 12 -12 12 -12 10 -13 13 -11 7 -11 12 -9 9 -11 11 -10 7 -11 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-74,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1277448257,0,110,0,0,1277.83,128,[110 96 6 0 0 0 0 0 0 0 0 0 -26 -7 -25 -9 -26 -7 -27 -9 -25 -9 -24 -10 -26 -8 -24 -10 -26 -11 -25 -9 -26 -13 -26 -13 -25 -13 -24 -11 -23 -10 -26 -12 -23 -11 -23 -10 -22 -10 -22 -10 -21 -9 -21 -9 -20 -8 -23 -9 -22 -9 -19 -10 0 0 -21 -7 -22 -7 -21 -7 -23 -4 -18 -4 -20 -5 -19 -6 -17 -4 -19 -2 -17 -4 -18 -5 -16 -4 -17 -2 -17 -1 -16 -3 -18 -3 -17 -3 -17 -2 -14 -2 -13 -1 -13 -2 -17 -1 -15 -1 -16 3 -13 1 -9 1 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-74,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,1277538046,0,110,0,0,1277.92,128,[110 96 6 0 0 0 0 0 0 0 0 0 -2 26 -3 25 -2 28 -3 29 -5 25 -5 26 -5 26 -7 22 -6 25 -6 26 -7 27 -6 26 -8 25 -6 26 -6 23 -8 26 -9 26 -5 23 -6 22 -6 21 -9 21 -6 21 -6 20 -8 22 -7 22 -7 21 0 0 -6 20 -6 21 -5 22 -5 21 -4 19 -5 20 -4 20 -5 17 -3 16 -6 18 -6 17 -3 15 -2 17 -2 16 -2 16 -5 17 -2 16 -4 15 -4 15 -3 14 -2 13 -2 12 -1 13 -2 13 -1 11 -1 12 0 0 0 0 0 0 0 0 0 0 ],2
CSI_DATA,STA,E0:8C:FE:5C:56:F1,-79,11,1,1,1,1,1,0,0,0,0,-97,0,6,1,1277628698,0,110,0,0,1278.01,384,[110 96 6 0 0 0 0 0 0 0 0 0 -27 0 -26 -1 -29 2 -26 -2 -28 -2 -31 -5 -26 -3 -30 -2 -28 -4 -29 -3 -29 -3 -28 -4 -28 -3 -29 -6 -27 -1 -27 -6 -29 -5 -27 -5 -26 -4 -26 -2 -27 -3 -25 -3 -23 -4 -24 -3 -27 -6 -23 -6 0 0 -23 -2 -23 -2 -23 -4 -20 -1 -22 -2 -22 2 -21 -1 -21 1 -19 -1 -15 2 -20 0 -20 3 -21 1 -15 3 -19 2 -19 3 -16 2 -16 5 -18 2 -13 4 -17 2 -12 6 -9 5 -14 4 -13 2 -15 6 0 0 0 0 0 0 0 0 0 0 ],2
